032019111384009000018001TRafael Nicolás           Arteaga                  Acosta                   M000000000000000000N
032019111384010000018002TEvelyn del Carmen        Alonso                   Hernández                F000000000000000000N
032019111384026000023001TRosa Nieves              González                 Pérez                    F000000000000000000N
032019111384027000023002TFrancisco                Páez                     Lorenzo                  M000000000000000000N
032019111384022000046001THugo                     de Armas                 Estévez                  M000000000000000000N
032019111384023000046002TLaura                    Montilla                 Calvo                    F000000000000000000N
032019111384012000055001TJavier                   Hernández                García                   M000000000000000000N
032019111384013000055002TMaría Jose               Martín                   Fagundo                  F000000000000000000N
032019111384020000059001TManuel                   Gómez                    Díaz                     M000000000000000000N
032019111384021000059002TAriadna                  Delgado                  Delgado                  F000000000000000000N
032019111384007000078001TArnaldo                  González-Casanova        Camacho                  M000000000000000000N
032019111384008000078002TEliana                   Acosta                   Rodríguez                F000000000000000000N
032019111384003000083001TAntonio                  Alarco                   Hernández                M000000000000000000S
032019111384004000083002TMaría Isabel             García                   Luis                     F000000000000000000N
032019111384001000094001TOlivia María             Delgado                  Oval                     F000000000000000000S
032019111384002000094002TPedro Anatael            Meneses                  Roque                    M000000000000000000S
032019111384018000098001TAnwar                    Hawach                   Umpiérrez                M000000000000000000N
032019111384019000098002TSilvia                   Burdiel                  Álvaro                   F000000000000000000N
032019111384016000101001TJorge                    Sosa                     Campos                   M000000000000000000N
032019111384017000101002TLuz Marina               Rodríguez                García                   F000000000000000000N
032019111384011000116001TMerchines                Zerolo                   Álvarez                  F000000000000000000N
032019111385009000002001TPedro Adrián             Pérez                    Lopez "El Gasio"         M000000000000000000N
032019111385003000013001TGregorio Clemente        Alonso                   Méndez                   M000000000000000000N
032019111385004000018001TJuan Arturo              San Gil                  Ayut                     M000000000000000000N
032019111385007000055001TTamara                   Hernández                Pimienta                 F000000000000000000N
032019111385005000078001TJosé Luis                Cabrera                  Sánchez                  M000000000000000000N
032019111385002000083001TBorja                    Pérez                    Sicilia                  M000000000000000000S
032019111385001000094001TSergio                   Matos                    Castro                   M000000000000000000N
032019111385008000101001TRayco                    Pérez                    Rodríguez                M000000000000000000N
032019111385006000116001TArturo                   Perez-Seoane             Garau                    M000000000000000000N
032019111386008000002001TIvan                     Medina                   Verheyen                 M000000000000000000N
032019111386001000004001TFabián                   Chinea                   Correa                   M000000000000000000S
032019111386005000013001TLázaro Rafael            Arteaga                  Hernández                M000000000000000000N
032019111386006000018001TLaura Serafina           Vega                     Casanova                 F000000000000000000N
032019111386010000023001TNicole                   Pérez                    González                 F000000000000000000N
032019111386007000055001TSylvana                  Ferreira                 Pérez                    F000000000000000000N
032019111386004000078001TJesús Eder               Arteaga                  Jerez                    M000000000000000000N
032019111386003000083001TCarmen Delia             García                   Medina                   F000000000000000000N
032019111386002000094001TFernando Manuel          Méndez                   Borges                   M000000000000000000N
032019111386009000101001TSalvador                 Morales                  Coello                   M000000000000000000N
032019111387002000001001TPablo                    Rodríguez                Cejas                    M000000000000000000N
032019111387008000002001TCándido Vidal            González                 Felipe                   M000000000000000000N
032019111387005000018001TJosé Marcos              Nieto                    Ramírez                  M000000000000000000N
032019111387006000055001TMiriam                   Guerrero                 Hernández                F000000000000000000N
032019111387004000078001TTeresa de las Nieves "MaiRuiz                     González                 F000000000000000000N
032019111387003000083001TJosé Miguel              Sánchez                  Padrón                   M000000000000000000N
032019111387001000094001TEsther                   Carmona                  Delgado                  F000000000000000000S
032019111387007000101001TAna Lucía                López                    Martín                   F000000000000000000N
032019111399010000018001TRuth                     Pérez                    Higuera                  F000000000000000000N
032019111399011000018002TAgustín                  Prieto                   Espuñes                  M000000000000000000N
032019111399012000018003TSara Cristina            Quintanilla              Fernández                F000000000000000000N
032019111399019000023001TArturo                   Limón                    Fernández                M000000000000000000N
032019111399020000023002TMaría Pilar              Artigas                  Manero                   F000000000000000000N
032019111399017000055001TLaura                    Tejedor                  Bonhome                  F000000000000000000N
032019111399018000055002TJavier Antonio           Peña                     Fernández                M000000000000000000N
032019111399021000061001TMaría                    López                    Revuelta                 F000000000000000000N
032019111399025000064001TLorena                   García                   Tabarés                  F000000000000000000N
032019111399023000073001TAlejandro                Ruiz                     Benito                   M000000000000000000N
032019111399014000078001TRodrigo                  Romero                   Jiménez                  M000000000000000000N
032019111399015000078002TPablo Ángel              González                 de la Riva               M000000000000000000N
032019111399016000078003TMaría Rosario            Quintana                 Pantaleón                F000000000000000000N
032019111399004000083001TJavier                   Puente                   Redondo                  M000000000000000000S
032019111399005000083002TAmaya                    Landín                   Díaz de Corcuera         F000000000000000000S
032019111399006000083003TFélix                    de las Cuevas            Cortés                   M000000000000000000S
032019111399007000088001TLuis Fernando            Fernández                Fernández                M000000000000000000N
032019111399008000088002TAurora                   Cuero                    Fuentecilla              F000000000000000000N
032019111399009000088003TÁngel                    Sainz                    Ruiz                     M000000000000000000N
032019111399001000094001TMaría Isabel             Fernández                Gutiérrez                F000000000000000000S
032019111399002000094002TJosé Manuel              Cruz                     Viadero                  M000000000000000000N
032019111399003000094003TMaría Rocío              Rábago                   Gómez                    F000000000000000000N
032019111399024000098001TMontserrat               Barrio                   López                    F000000000000000000N
032019111399022000101001TJosé Jaime               Gómez                    García                   M000000000000000000N
032019111399013000116001TJosé Luis                Temes                    Ortiz                    M000000000000000000N
032019111029007000018001TDaniel                   Faura                    Macía                    M000000000000000000N
032019111029008000018002TCaridad                  Martínez                 Calero                   F000000000000000000N
032019111029009000018003TJosé Antonio             Ibáñez                   López                    M000000000000000000N
032019111029014000055001TPierre                   Pérez                    Silvestre                M000000000000000000N
032019111029015000055002TLara                     Peris                    Moral                    F000000000000000000N
032019111029017000061001TJaime                    Oliver                   Cortés                   M000000000000000000N
032019111029011000078001TJuan Miguel              Rodríguez                Cuesta                   M000000000000000000N
032019111029012000078002TVicente                  Martínez                 Zalve                    M000000000000000000N
032019111029013000078003TRebeca                   Cañavate                 Ayuso                    F000000000000000000N
032019111029004000083001TAntonio                  Serrano                  Aguilar                  M000000000000000000S
032019111029005000083002TRamón                    Rodríguez                López                    M000000000000000000S
032019111029006000083003TMaría del Mar            Requena                  Molla                    F000000000000000000N
032019111029001000094001TManuel                   Miranda                  Martínez                 M000000000000000000S
032019111029002000094002TDonelia                  Roldán                   Martínez                 F000000000000000000S
032019111029003000094003TMaría Victoria           Leal                     Utiel                    F000000000000000000N
032019111029016000098001TClara                    Martínez                 Rabadán                  F000000000000000000N
032019111029018000102001TCarlos Enrique           Marín                    Bernal                   M000000000000000000N
032019111029010000116001TAna María                Muñoz                    Antúnez                  F000000000000000000N
032019111139007000018001TRafael                   López                    Sánchez                  M000000000000000000N
032019111139008000018002TVirginia                 Espinosa                 Gallego                  F000000000000000000N
032019111139009000018003TGenaro                   Galán                    García                   M000000000000000000N
032019111139014000055001TVictoria                 Pozo                     Sampedro                 F000000000000000000N
032019111139015000055002TJosé                     Puchol                   González                 M000000000000000000N
032019111139011000078001TAntonio                  Moreno                   Valiente                 M000000000000000000N
032019111139012000078002TLuis                     Benítez de Lugo          Enrich                   M000000000000000000N
032019111139013000078003TVictoria                 Maroto                   Barros                   F000000000000000000N
032019111139004000083001TFrancisco                Cañizares                Jiménez                  M000000000000000000S
032019111139005000083002TMiguel Angel             Valverde                 Menchero                 M000000000000000000N
032019111139006000083003TMaría del Carmen         Quintanilla              Barba                    F000000000000000000N
032019111139001000094001TJesús                    Martín                   Rodríguez                M000000000000000000S
032019111139002000094002TMaría del Carmen         Mínguez                  Sierra                   F000000000000000000S
032019111139003000094003TJosé Manuel              Bolaños                  Viso                     M000000000000000000S
032019111139017000098001TBorja                    Bautista                 Villalba                 M000000000000000000N
032019111139016000102001TAlejandro                Cerro                    de Lara                  M000000000000000000N
032019111139010000116001TDavid                    Manzanares               Fúnez                    M000000000000000000N
032019111169007000018001TJaime                    Saiz                     Leal                     M000000000000000000N
032019111169008000018002TAna María                Romero                   García                   F000000000000000000N
032019111169009000018003TCarlos                   Gascón                   García                   M000000000000000000N
032019111169014000055001TAna                      Gallego                  Torres                   F000000000000000000N
032019111169018000061001TAndrea Constanza         Scarcella                González                 F000000000000000000N
032019111169017000073001TJosé Antonio             Peña                     Ramos                    M000000000000000000N
032019111169011000078001TBeatriz                  Martínez                 Valencoso                F000000000000000000N
032019111169012000078002TAna María                Navarrete                Tudela                   F000000000000000000N
032019111169013000078003TJesús                    Martínez                 García                   M000000000000000000N
032019111169004000083001TJosé Manuel              Tortosa                  Ruiz                     M000000000000000000S
032019111169005000083002TMaría Pilar              Martínez                 Peñarrubia               F000000000000000000S
032019111169006000083003TMaría Soledad            Herrera                  Arribas                  F000000000000000000N
032019111169001000094001TCarmen                   Torralba                 Valiente                 F000000000000000000S
032019111169002000094002TAlfonso                  Escudero                 Ortega                   M000000000000000000S
032019111169003000094003TMaría Ángeles            López                    Martínez                 F000000000000000000N
032019111169015000098001TLuis                     Armengot                 Paradinas                M000000000000000000N
032019111169016000102001TFernando                 Muñoz                    García                   M000000000000000000N
032019111169010000116001TDavid                    Borja                    Pérez                    M000000000000000000N
032019111199007000018001TFelipe                   Oliva                    Encabo                   M000000000000000000N
032019111199008000018002TAlmudena                 Sanz                     Cerezo                   F000000000000000000N
032019111199009000018003TJaime                    Sánchez                  Gil                      M000000000000000000N
032019111199024000035001TLuis Felipe              Pérez                    Gutiérrez                M000000000000000000N
032019111199014000055001TAinhoa                   Pérez                    López                    F000000000000000000N
032019111199015000055002TManuel                   Carnero                  Chamón                   M000000000000000000N
032019111199018000061001TJosé                     Casado                   García                   M000000000000000000N
032019111199019000061002TMaría Belén              Minayo                   García                   F000000000000000000N
032019111199020000061003TRodrigo Iván             San Martín               San Martín               M000000000000000000N
032019111199021000068001TJaime                    Peleja                   Catala                   M000000000000000000N
032019111199022000068002TCaridad                  Roldán                   Delgado                  F000000000000000000N
032019111199023000068003TAntonio Luis             Herranz                  Alarcón                  M000000000000000000N
032019111199011000078001TMilagros                 Ruiz-Roso                Martín-Moyano            F000000000000000000N
032019111199012000078002TMaría Genoveva           Bueno                    Bagase                   F000000000000000000N
032019111199013000078003TNicolás                  Santamaría               Gómez                    M000000000000000000N
032019111199004000083001TAntonio                  Román                    Jasanada                 M000000000000000000S
032019111199005000083002TJosé Luis                González                 la Mola                  M000000000000000000S
032019111199006000083003TIsabel                   Nogueroles               Viñes                    F000000000000000000N
032019111199001000094001TRafael                   Esteban                  Santamaría               M000000000000000000S
032019111199002000094002TRiansares                Serrano                  Morales                  F000000000000000000S
032019111199003000094003TJulio                    García                   Moreno                   M000000000000000000N
032019111199017000098001TMaría Cristina           de la Puerta             González-Quevedo         F000000000000000000N
032019111199016000102001TJulio                    Peco                     Sigüenza                 M000000000000000000N
032019111199010000116001TAntonio                  de Miguel                Antón                    M000000000000000000N
032019111459007000018001TBegoña                   Molina                   Rodríguez                F000000000000000000N
032019111459008000018002TJorge                    Fernández                Torres                   M000000000000000000N
032019111459009000018003TRafael                   Cano                     García                   M000000000000000000N
032019111459014000055001TMaría Esther             Durán                    González                 F000000000000000000N
032019111459015000055002TLuis Felipe              Domínguez                Domínguez                M000000000000000000N
032019111459020000061001TJoaquín                  Vicente                  García                   M000000000000000000N
032019111459011000078001TManuel                   Dorado                   Martín                   M000000000000000000N
032019111459012000078002TJorge                    Vega                     Martín                   M000000000000000000N
032019111459013000078003TMª Jesús                 Villafruela              Matilla                  F000000000000000000N
032019111459004000083001TJosé Julián              Gregorio                 López                    M000000000000000000S
032019111459005000083002TMaría Pilar              Alía                     Aguado                   F000000000000000000S
032019111459006000083003TPablo José               Corrales                 Aragón                   M000000000000000000N
032019111459001000094001TFélix                    Ortega                   Fernández                M000000000000000000S
032019111459002000094002TMontserrat               Muro                     Martín                   F000000000000000000S
032019111459003000094003TJosé Manuel              Tofiño                   Pérez                    M000000000000000000N
032019111459017000098001TLaura María              Herranz                  Menezo                   F000000000000000000N
032019111459018000098002TPedro Luis               Cano                     Claret                   M000000000000000000N
032019111459019000098003TAlicia                   Martínez-Clavel          Martínez                 F000000000000000000N
032019111459016000102001TPedro Manuel             Soriano                  Galán                    M000000000000000000N
032019111459010000116001TJosefina                 Blázquez                 Sánchez                  F000000000000000000N
032019111059007000018001TJuan                     Martitegui               González                 M000000000000000000N
032019111059008000018002TJesús Ignacio            Sopelana                 Rodríguez                M000000000000000000N
032019111059009000018003TFrancisca                Polonio                  Pérez                    F000000000000000000N
032019111059018000035001TAnastasio                Rodríguez                Martín                   M000000000000000000N
032019111059014000055001TFrancisco                Martín                   Chacón                   M000000000000000000N
032019111059015000055002TLorena                   Rubio                    Cabrero                  F000000000000000000N
032019111059022000073001TGloria                   Rodríguez                González                 F000000000000000000N
032019111059011000078001TAmelia                   Samper                   Montes                   F000000000000000000N
032019111059012000078002TJavier                   Jara                     García                   M000000000000000000N
032019111059013000078003TVíctor Manuel            García                   Muñoz                    M000000000000000000N
032019111059001000083001TJuan Pablo               Martín                   Martín                   M000000000000000000S
032019111059002000083002TSebastián                González                 Vázquez                  M000000000000000000S
032019111059003000083003TPatricia                 Rodríguez                Calleja                  F000000000000000000S
032019111059004000094001TJesús                    Caro                     Adanero                  M000000000000000000S
032019111059005000094002TMaría Virginia           Parra                    Garrosa                  F000000000000000000N
032019111059006000094003TEnrique                  Rodríguez                Álvarez                  M000000000000000000N
032019111059017000098001TIgnacio                  Álvaro                   Benito                   M000000000000000000N
032019111059016000102001TSaturnino                Benito                   Carrión                  M000000000000000000N
032019111059010000116001TJosé Manuel              Lorenzo                  Serapio                  M000000000000000000N
032019111059019000117001TLaura                    Maíllo del Castillo      García                   F000000000000000000N
032019111059020000117002TFrancisco Javier         Cuerva                   Martín                   M000000000000000000N
032019111059021000117003TTeresa de Jesús          Arangüena                Rodríguez                F000000000000000000N
032019111099007000018001TJulián                   Ruiz                     Navazo                   M000000000000000000N
032019111099008000018002TJesús                    Moreno                   Revilla                  M000000000000000000N
032019111099009000018003TCristina                 Hermosilla               Álvarez                  F000000000000000000N
032019111099014000055001TLuis Humberto            Salazar                  Robles                   M000000000000000000N
032019111099015000055002TAna María                Rodríguez                Horcajo                  F000000000000000000N
032019111099010000078001TCarlos                   Díez                     Javiz                    M000000000000000000N
032019111099011000078002TJonathan                 Gete                     Núñez                    M000000000000000000N
032019111099012000078003TMarina                   Benéitez                 Prieto                   F000000000000000000N
032019111099004000083001TFrancisco Javier         Lacalle                  Lacalle                  M000000000000000000S
032019111099005000083002TCristina                 Ayala                    Santamaría               F000000000000000000S
032019111099006000083003TSalvador                 de Foronda               Vaquero                  M000000000000000000N
032019111099001000094001TAnder                    Gil                      García                   M000000000000000000S
032019111099002000094002TMaría Mar                Arnáiz                   García                   F000000000000000000S
032019111099003000094003TJosé Salvador            Sierra                   García                   M000000000000000000N
032019111099018000098001TAmador María             Villar                   Riu                      M000000000000000000N
032019111099016000102001TDomingo                  Hernández                Araico                   M000000000000000000N
032019111099017000102002TMaría Ascensión          Rodríguez                Rubio                    F000000000000000000N
032019111099013000116001TAna Rosa                 Hernando                 Ruiz                     F000000000000000000N
032019111249007000018001TMaría del Mar            Ordóñez                  Álvarez                  F000000000000000000N
032019111249008000018002TSigifredo                Benavides                Fernández                M000000000000000000N
032019111249009000018003TFrancisco Javier         Panizo                   García                   M000000000000000000N
032019111249017000055001TNuria                    Alcántara                Fernández                F000000000000000000N
032019111249018000055002TAlberto                  Lancha                   Blanco                   M000000000000000000N
032019111249019000055003TGloria Cristina          Morales                  Conde                    F000000000000000000N
032019111249010000078001TPabel Enrique            Albán                    Ramírez                  M000000000000000000N
032019111249011000078002TJavier                   Arias                    Blanco                   M000000000000000000N
032019111249012000078003TTamara                   Sánchez                  Carrera                  F000000000000000000N
032019111249004000083001TAntonio                  Silván                   Rodríguez                M000000000000000000S
032019111249005000083002TJavier                   Santiago                 Vélez                    M000000000000000000S
032019111249006000083003TMaría Mar                González                 Pereda                   F000000000000000000N
032019111249014000089001TCatalina                 Antúnez                  García                   F000000000000000000N
032019111249015000089002TJesús                    Fernández                Villar                   M000000000000000000N
032019111249016000089003TManuel                   Matilla                  Pérez                    M000000000000000000N
032019111249001000094001TSalvador                 Vidal                    Varela                   M000000000000000000S
032019111249002000094002TMaría del Carmen         Morán                    Franco                   F000000000000000000S
032019111249003000094003TConstantino              Marcos                   Álvarez                  M000000000000000000N
032019111249020000098001TJosé Manuel              Real                     Fernández                M000000000000000000N
032019111249021000102001TAlberto                  Sánchez                  Oveja                    M000000000000000000N
032019111249022000113001TRoberto                  Aller                    Llanos                   M000000000000000000N
032019111249023000113002TLaura                    López                    Andrés                   F000000000000000000N
032019111249024000113003TFélix José               Pérez                    Echevarría               M000000000000000000N
032019111249013000116001TCarlos                   Pollán                   Fernández                M000000000000000000N
032019111349007000018001TElena                    León                     Hernández                F000000000000000000N
032019111349008000018002TJuan José                Espegel                  Morte                    M000000000000000000N
032019111349009000018003TMaría                    Llorente                 Tejedor                  F000000000000000000N
032019111349018000035001TJulio César              de Alaiz                 Martínez                 M000000000000000000N
032019111349014000055001TAlba                     García                   Roldán                   F000000000000000000N
032019111349015000055002TFlorencio                Blas                     Benito                   M000000000000000000N
032019111349011000078001TLuis Álvaro              Villoldo                 Pelayo                   M000000000000000000N
032019111349012000078002TRosa María               Rebolledo                Manuel                   F000000000000000000N
032019111349013000078003TEduardo                  Velázquez                Martín                   M000000000000000000N
032019111349001000083001TRodrigo                  Mediavilla               Pérez                    M000000000000000000S
032019111349002000083002TJorge Domingo            Martínez                 Antolín                  M000000000000000000S
032019111349003000083003TMaría del Carmen         Fernández                Caballero                F000000000000000000S
032019111349004000094001TRosa María               Aldea                    Gómez                    F000000000000000000S
032019111349005000094002TEduardo                  Santiago                 Calleja                  M000000000000000000N
032019111349006000094003TGema                     Sanfélix                 Boubeta                  F000000000000000000N
032019111349017000098001TJosé Ignacio             García Valdecasas        Medina                   M000000000000000000N
032019111349016000102001TErnesto Miguel           Nungesser                Luengo                   M000000000000000000N
032019111349010000116001TLuis Javier              Zurro                    Hernández                M000000000000000000N
032019111379024000016001TEmilio                   Cano                     Díez                     M000000000000000000N
032019111379025000016002TMaría Montserrat         Nieto                    Nieto                    F000000000000000000N
032019111379026000016003TMiguel Ángel             Simón                    Merino                   M000000000000000000N
032019111379007000018001TManuel                   Morán                    González                 M000000000000000000N
032019111379008000018002TMaría Natalia            del Arco                 Pozas                    F000000000000000000N
032019111379009000018003TJerónimo                 Gamallo                  de Cabo                  M000000000000000000N
032019111379014000055001TJulio Alberto            Ceballo                  Sánchez                  M000000000000000000N
032019111379015000055002TCristina                 Daza                     García Blanes            F000000000000000000N
032019111379010000078001TGenaro Luis              García                   López                    M000000000000000000N
032019111379011000078002TMaría Isabel             López                    Blázquez                 F000000000000000000N
032019111379012000078003TJosé                     Vicente                  Delgado                  M000000000000000000N
032019111379001000083001TBienvenido               de Arriba                Sánchez                  M000000000000000000S
032019111379002000083002TGonzalo                  Robles                   Orozco                   M000000000000000000S
032019111379003000083003TEsther Basilia           del Brío                 González                 F000000000000000000S
032019111379016000089001TJuan Manuel              Andrés                   López                    M000000000000000000N
032019111379017000089002TMiguel Ángel             Diego                    Núñez                    M000000000000000000N
032019111379018000089003TManuela                  Iglesias                 Carreño                  F000000000000000000N
032019111379004000094001TElena                    Diego                    Castellanos              F000000000000000000S
032019111379005000094002TFernando                 Vegas                    Sánchez                  M000000000000000000N
032019111379006000094003TMaría Rosa               Hernández                Rubio                    F000000000000000000N
032019111379019000098001TJosé Manuel              Domínguez                de la Fuente             M000000000000000000N
032019111379020000102001TBenjamín                 de Francisco             Tundidor                 M000000000000000000N
032019111379021000113001TCarlos Javier            Salgado                  Fuentes                  M000000000000000000N
032019111379022000113002TPilar                    Blanco                   Paredes                  F000000000000000000N
032019111379023000113003TJosé Benito              Mateos                   Pascual                  M000000000000000000N
032019111379013000116001TEmilio                   Polo                     García                   M000000000000000000N
032019111409014000014001TJosé Antonio             Manrique                 Arribas                  M000000000000000000N
032019111409007000018001TPatricia                 Calvo                    Abia                     F000000000000000000N
032019111409008000018002TVíctor Manuel            Alvarado                 Gómez                    M000000000000000000N
032019111409009000018003TAfrodisio Ángel          Martínez                 Herrero                  M000000000000000000N
032019111409015000055001TIrene                    Sacido                   Martín                   F000000000000000000N
032019111409016000055002TGonzalo                  Virseda                  Gil                      M000000000000000000N
032019111409017000055003TMaría Isabel             Torrijos                 Jareño                   F000000000000000000N
032019111409020000068001TLorenza                  Albarracín               de la Cerda              F000000000000000000N
032019111409021000073001TNoel                     Horcajada                Fernández                M000000000000000000N
032019111409011000078001TMaría Mercedes           Marinero                 Pilar                    F000000000000000000N
032019111409012000078002TDaniel                   Torrego                  Marinero                 M000000000000000000N
032019111409013000078003TAna María                López                    Guerrero                 F000000000000000000N
032019111409001000083001TPaloma Inés              Sanz                     Jerónimo                 F000000000000000000S
032019111409002000083002TPablo                    Pérez                    Coronado                 M000000000000000000S
032019111409003000083003TJuan José                Sanz                     Vitorio                  M000000000000000000S
032019111409004000094001TAna María                Agudíez                  Calvo                    F000000000000000000S
032019111409005000094002TJesús Javier             Lucía                    Marugán                  M000000000000000000N
032019111409006000094003TYolanda                  Benito                   Muñoz                    F000000000000000000N
032019111409019000098001TPilar                    Barral                   Heredero                 F000000000000000000N
032019111409018000102001TFélix                    Matesanz                 Sacristán                M000000000000000000N
032019111409010000116001TJesús Marcos             Martín                   Barba                    M000000000000000000N
032019111429007000018001TJosé Antonio             Leal                     López                    M000000000000000000N
032019111429008000018002TMaría Ángeles            Morales                  Garijo                   F000000000000000000N
032019111429009000018003TFrancisco Javier         Sanz                     Romera                   M000000000000000000N
032019111429017000055001TEstefanía                Gutiérrez                Ledesma                  F000000000000000000N
032019111429010000078001TJosé Luis                Sanjuán                  García                   M000000000000000000N
032019111429011000078002TAna Isabel               Barca                    Oliva                    F000000000000000000N
032019111429012000078003TJosé Alberto             Lorenzo                  Pérez                    M000000000000000000N
032019111429004000083001TMaría José               Heredia                  de Miguel                F000000000000000000S
032019111429005000083002TGerardo                  Martínez                 Martínez                 M000000000000000000S
032019111429006000083003TManuel                   López                    Represa                  M000000000000000000N
032019111429014000087001TAdolfo                   Sainz                    Ruíz                     M000000000000000000N
032019111429015000087002TAntonio                  Pardo                    Capilla                  M000000000000000000N
032019111429016000087003TMaría Isabel             Bartolomé                Yubero                   F000000000000000000N
032019111429001000094001TJesús Manuel             Alonso                   Jiménez                  M000000000000000000S
032019111429002000094002TMaría Pilar              Delgado                  Díez                     F000000000000000000S
032019111429003000094003TCarlos                   Lafuente                 Molinero                 M000000000000000000N
032019111429019000098001TLourdes                  Martín-Laborda           García de la Rasilla     F000000000000000000N
032019111429018000102001TFlorentina               Juanes                   González                 F000000000000000000N
032019111429013000116001TSara                     López                    Pérez                    F000000000000000000N
032019111479007000018001TMónica                   Martín                   García                   F000000000000000000N
032019111479008000018002TJosé María               Sarmentero               Busnadiego               M000000000000000000N
032019111479009000018003TMaría Eugenia            Hernández                Peribañez                F000000000000000000N
032019111479021000035001TFrancisco Javier         Sanz                     Méndez                   M000000000000000000N
032019111479022000035002TMaría Cristina           Lorenzo                  Pau                      F000000000000000000N
032019111479014000055001TCristina                 Muñoz                    García                   F000000000000000000N
032019111479015000055002TDavid                    Aguado                   Robledo                  M000000000000000000N
032019111479020000061001TFernando                 García                   García                   M000000000000000000N
032019111479011000078001TSoraya Brezo             Sutil                    Álvarez                  F000000000000000000N
032019111479012000078002TJulio                    Martín                   Ruíz                     M000000000000000000N
032019111479013000078003TLara                     Gago                     Blanco                   F000000000000000000N
032019111479004000083001TMaria de las Mercedes    Cantalapiedra            Álvarez                  F000000000000000000S
032019111479005000083002TLuis Alberto             Plaza                    Martín                   M000000000000000000S
032019111479006000083003TMª Arenales              Serrano                  Argüello                 F000000000000000000N
032019111479001000094001TManuel                   Escarda                  Escarda                  M000000000000000000S
032019111479002000094002TSara María               Galván                   Lobato                   F000000000000000000S
032019111479003000094003TMarcial                  Barba                    González                 M000000000000000000N
032019111479019000098001TÁngela María             Sánchez                  Nagy                     F000000000000000000N
032019111479016000102001TJosé Ramón               Luna                     de María                 M000000000000000000N
032019111479017000112001TJosé Ignacio             Moratinos                Delgado                  M000000000000000000N
032019111479018000112002TVirginia                 Román                    Puras                    F000000000000000000N
032019111479010000116001TPedro María              Fernández                Barbadillo               M000000000000000000N
032019111499007000018001TLaudelina Celia          Santos                   Poza                     F000000000000000000N
032019111499008000018002TEsteban                  Fernández                Prieto                   M000000000000000000N
032019111499009000018003TAlfonso Joaquín          Martín                   Carretero                M000000000000000000N
032019111499017000055001TAna María                Garcimartín              Herranz                  F000000000000000000N
032019111499011000078001TMaría Dolores            Carreras                 Luis                     F000000000000000000N
032019111499012000078002TAntonio                  Narváez                  de las Heras             M000000000000000000N
032019111499013000078003TIsabel                   Reguilón                 Fernández                F000000000000000000N
032019111499001000083001TFernando                 Martínez-Maíllo          Toribio                  M000000000000000000S
032019111499002000083002TJosé María               Barrios                  Tejero                   M000000000000000000S
032019111499003000083003TMaría Teresa             Martín                   Pozo                     F000000000000000000S
032019111499014000089001TTeresita Loreto          Álvarez                  Pérez                    F000000000000000000N
032019111499015000089002TMaría Victoria           Calvo                    Hernández                F000000000000000000N
032019111499016000089003TMiguel Ángel             López                    Valle                    M000000000000000000N
032019111499004000094001TJosé                     Fernández                Blanco                   M000000000000000000S
032019111499005000094002TMaría Ángeles            Martínez                 Blanco                   F000000000000000000N
032019111499006000094003TLuis                     Malmierca                Pérez                    M000000000000000000N
032019111499019000098001TEnrique                  Delgado                  Amador                   M000000000000000000N
032019111499018000102001TMaría Beatriz            Rivero                   Infiesta                 F000000000000000000N
032019111499020000113001TSantiago                 Castaño                  Freile                   M000000000000000000N
032019111499021000113002TFrancisco Alfonso        Martínez                 Martín                   M000000000000000000N
032019111499022000113003TMaría del Mar            Rodríguez                Verdasco                 F000000000000000000N
032019111499010000116001TInmaculada               Benítez                  Gutiérrez                F000000000000000000N
032019111089013000019001TMartín Eusebio           Barra                    López                    M000000000000000000N
032019111089014000019002TCarmen                   de Rivera                Pla                      F000000000000000000N
032019111089015000019003TJuan "Nito"              Foncuberta               Riba                     M000000000000000000N
032019111089007000028001TRosa                     Lluch                    Bramon                   F000000000000000000N
032019111089008000028002TJoan                     Comorera                 Estarellas               M000000000000000000N
032019111089009000028003TVanessa                  Maxé                     Navarro                  F000000000000000000N
032019111089001000031001TMirella                  Cortés                   i Gés                    F000000000000000000S
032019111089002000031002TAna Maria                Surra                    i Spadea                 F000000000000000000S
032019111089003000031003TRobert                   Masih                    i Nahar                  M000000000000000000S
032019111089030000038001TMaría Elva               Tenorio                  López                    F000000000000000000N
032019111089028000040001TOrlin Hernán             Martillo                 Ortega                   M000000000000000000N
032019111089010000041001TRoger                    Español                  i Tor                    M000000000000000000N
032019111089011000041002TMeritxell                Lluís                    i Vall                   F000000000000000000N
032019111089012000041003TLorena Judith            Iglesias                 i Teixidó                F000000000000000000N
032019111089029000043001TJennifer                 Salmerón                 Comino                   F000000000000000000N
032019111089020000056001TAlejandro                Cuesta                   Hidalgo                  M000000000000000000N
032019111089021000056002TBlanca                   Pérez                    Uño                      F000000000000000000N
032019111089022000056003TBernat                   Pujol                    Trias                    M000000000000000000N
032019111089026000060001TJoaquim "Quim"           Boix                     Lluch                    M000000000000000000N
032019111089027000063001TEric                     Rodríguez                Rodríguez                M000000000000000000N
032019111089016000085001TManuel                   Buenaño                  García                   M000000000000000000N
032019111089017000085002TElisabet                 Ortega                   Robles                   F000000000000000000N
032019111089018000085003TÁlvaro                   Benejam                  Peretó                   M000000000000000000N
032019111089004000090001TManuel                   Cruz                     Rodríguez                M000000000000000000S
032019111089005000090002TElia                     Tortolero                Orejuela                 F000000000000000000N
032019111089006000090003TCarles                   Martí                    Jufresa                  M000000000000000000N
